seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
57,Musheerabad,GENERAL,5,Gade Bal Reddy,MALE,65,GENERAL,YSRCP,,,5265,3.49
57,Musheerabad,GENERAL,6,P. Rohit Kumar,MALE,40,GENERAL,LSP,,,2473,1.64
57,Musheerabad,GENERAL,7,M Srinivas,MALE,46,GENERAL,CPM,,,1855,1.23
57,Musheerabad,GENERAL,8,Nota,,,,NOTA,,,1101,0.73
57,Musheerabad,GENERAL,9,M.A. Qavi Abbasi,MALE,42,GENERAL,AAAP,,,1038,0.69
57,Musheerabad,GENERAL,10,M. Solomon Raju,MALE,47,GENERAL,ICSP,,,748,0.5
57,Musheerabad,GENERAL,11,Merugu Srinivas,MALE,36,GENERAL,IND,,,586,0.39
57,Musheerabad,GENERAL,12,Rani Kadasi,FEMALE,43,SC,JASPA,,,416,0.28
57,Musheerabad,GENERAL,13,Syed Raheemuddin,MALE,37,GENERAL,BSP,,,251,0.17
57,Musheerabad,GENERAL,14,M Pramila Bai,FEMALE,65,GENERAL,PPOI,,,235,0.16
57,Musheerabad,GENERAL,15,Kandagatla Swamy,MALE,54,GENERAL,RLD,,,235,0.16
57,Musheerabad,GENERAL,16,Chandu. B,MALE,33,GENERAL,IND,,,224,0.15
57,Musheerabad,GENERAL,17,Gampala Jayaraj,MALE,53,GENERAL,IND,,,216,0.14
57,Musheerabad,GENERAL,18,Mohd. Moosa. Ba.,MALE,34,GENERAL,IND,,,162,0.11
57,Musheerabad,GENERAL,19,Govind Ratan Parke,MALE,48,GENERAL,RSPI,,,137,0.09
57,Musheerabad,GENERAL,20,Shabber Khan Hassan,MALE,37,GENERAL,IND,,,116,0.08
57,Musheerabad,GENERAL,21,Dasaram Satish Kumar,MALE,29,GENERAL,TLP,,,100,0.07
57,Musheerabad,GENERAL,22,Ramesh Pothula,MALE,25,GENERAL,IND,,,91,0.06
57,Musheerabad,GENERAL,23,K. Sundeep Moses,MALE,27,GENERAL,IND,,,77,0.05
57,Musheerabad,GENERAL,24,Sayola Renuka,FEMALE,30,SC,IND,,,59,0.04
58,Malakpet,GENERAL,1,Ahmed Bin Abdullah Balala,MALE,44,GENERAL,AIMIM,,,58976,47.24
58,Malakpet,GENERAL,2,B. Venkat Reddy,MALE,56,GENERAL,BJP,,,35713,28.61
58,Malakpet,GENERAL,3,C. Satish Kumar,MALE,63,GENERAL,BRS,,,11378,9.11
58,Malakpet,GENERAL,4,V.N. Reddy,MALE,60,GENERAL,INC,,,8320,6.66
58,Malakpet,GENERAL,5,Hari Krishna Goud Lingala,MALE,39,GENERAL,YSRCP,,,5421,4.34
58,Malakpet,GENERAL,6,Alleni Babu Rao,MALE,29,GENERAL,LSP,,,1522,1.22
58,Malakpet,GENERAL,7,Nota,,,,NOTA,,,856,0.69
58,Malakpet,GENERAL,8,Gaddam Sridhar,MALE,45,SC,AAAP,,,824,0.66
58,Malakpet,GENERAL,9,Hanumanth Rao,MALE,43,GENERAL,IND,,,549,0.44
58,Malakpet,GENERAL,10,P. Aravind,MALE,33,SC,BSP,,,458,0.37
58,Malakpet,GENERAL,11,Sardar Jagjit Singh,MALE,44,GENERAL,IND,,,269,0.22
58,Malakpet,GENERAL,12,Taher Kamal Khundmir,MALE,56,GENERAL,IND,,,184,0.15
58,Malakpet,GENERAL,13,Rasheeduddin Md,MALE,57,GENERAL,JAP,,,120,0.1
58,Malakpet,GENERAL,14,Syed Anwar,MALE,34,GENERAL,SRS,,,116,0.09
58,Malakpet,GENERAL,15,Md. Mahmood Ali Khan,MALE,49,GENERAL,IND,,,81,0.06
58,Malakpet,GENERAL,16,L. Ashoknath,MALE,44,SC,IND,,,56,0.04
59,Amberpet,GENERAL,1,G.Kishan Reddy,MALE,54,GENERAL,BJP,,,81430,55.7
59,Amberpet,GENERAL,2,Aedla Sudhakar Reddy,MALE,46,GENERAL,BRS,,,18832,12.88
59,Amberpet,GENERAL,3,Naliganti Sharath Babu,MALE,28,SC,AIMIM,,,17536,12.0
59,Amberpet,GENERAL,4,V.Hanumanta Rao,MALE,66,GENERAL,INC,,,16975,11.61
59,Amberpet,GENERAL,5,Mohammed,MALE,48,GENERAL,YSRCP,,,2692,1.84
59,Amberpet,GENERAL,6,M.Mahender,MALE,41,SC,CPM,,,1859,1.27
59,Amberpet,GENERAL,7,Jagan Mohan Metla,MALE,43,GENERAL,LSP,,,1380,0.94
59,Amberpet,GENERAL,8,N.Sridhar Rao,MALE,58,GENERAL,AAAP,,,739,0.51
59,Amberpet,GENERAL,9,Nota,,,,NOTA,,,583,0.4
59,Amberpet,GENERAL,10,Syedjalaluddin,MALE,46,GENERAL,MMSP,,,451,0.31
59,Amberpet,GENERAL,11,Syed Faqruddin Ali Ahmed,MALE,35,GENERAL,WPOI,,,423,0.29
59,Amberpet,GENERAL,12,Mohammed Maqbool,MALE,43,GENERAL,IND,,,412,0.28
59,Amberpet,GENERAL,13,Bathula Ravi,MALE,43,SC,IND,,,372,0.25
59,Amberpet,GENERAL,14,S.Sanjeeva Chary,MALE,46,GENERAL,BSP,,,261,0.18
59,Amberpet,GENERAL,15,Annumulasathyanaray Anarao,MALE,66,SC,ICSP,,,168,0.11
59,Amberpet,GENERAL,16,Habib Ahmad Alias Farooq,MALE,56,GENERAL,IND,,,163,0.11
59,Amberpet,GENERAL,17,Md. Abdul Gafoor,MALE,61,GENERAL,IND,,,162,0.11
59,Amberpet,GENERAL,18,Kalerusrinivasrao,MALE,44,GENERAL,IND,,,152,0.1
59,Amberpet,GENERAL,19,Surender Goud,MALE,60,GENERAL,NCP,,,151,0.1
59,Amberpet,GENERAL,20,Srinivas Rao Boini,MALE,49,GENERAL,TPS,,,151,0.1
59,Amberpet,GENERAL,21,Kethatishyam,MALE,45,SC,IND,,,146,0.1
59,Amberpet,GENERAL,22,Andrapusudarshan Gangaputra,MALE,38,GENERAL,SHS,,,145,0.1
59,Amberpet,GENERAL,23,Ponnapati Chinna Linganna,MALE,46,SC,IND,,,140,0.1
59,Amberpet,GENERAL,24,A.Nagaraju,MALE,45,GENERAL,IND,,,132,0.09
59,Amberpet,GENERAL,25,Konda Reddy N,MALE,34,GENERAL,PPOI,,,112,0.08
59,Amberpet,GENERAL,26,K.K.Srinivas,MALE,42,GENERAL,IND,,,107,0.07
59,Amberpet,GENERAL,27,Boie Venkat Ramana,MALE,45,SC,IND,,,99,0.07
59,Amberpet,GENERAL,28,Nirmala Gandha Mala,FEMALE,34,SC,IND,,,83,0.06
59,Amberpet,GENERAL,29,K. Venkatanarayana,MALE,27,SC,IND,,,79,0.05
59,Amberpet,GENERAL,30,Md.Raheem Uddin,MALE,27,GENERAL,IND,,,77,0.05
59,Amberpet,GENERAL,31,Mohammed Imtiazghori,MALE,26,GENERAL,JAP,,,65,0.04
59,Amberpet,GENERAL,32,Md.Qadeer Khan,MALE,40,GENERAL,IUML,,,59,0.04
59,Amberpet,GENERAL,33,B.Sridhar Yadav,MALE,29,GENERAL,IND,,,53,0.04
60,Khairatabad,GENERAL,1,Chintala Rama Chandra Reddy,MALE,59,GENERAL,BJP,,,53102,36.91
60,Khairatabad,GENERAL,2,Danam Nagender,MALE,51,GENERAL,INC,,,32256,22.42
60,Khairatabad,GENERAL,3,P.Vijaya Reddy,FEMALE,34,GENERAL,YSRCP,,,23845,16.57
60,Khairatabad,GENERAL,4,Manne Govardhan Reddy,MALE,43,GENERAL,BRS,,,19768,13.74
60,Khairatabad,GENERAL,5,Narsing Rao Gonti,MALE,49,GENERAL,SPS,,,6025,4.19
60,Khairatabad,GENERAL,6,Durga Ramachandra Rao,MALE,41,GENERAL,LSP,,,2887,2.01
60,Khairatabad,GENERAL,7,Nota,,,,NOTA,,,1482,1.03
60,Khairatabad,GENERAL,8,E.Raju,MALE,45,SC,JASPA,,,607,0.42
60,Khairatabad,GENERAL,9,Shabad Ramesh,MALE,42,GENERAL,IND,,,387,0.27
60,Khairatabad,GENERAL,10,Joseph David,MALE,31,GENERAL,ICSP,,,340,0.24
60,Khairatabad,GENERAL,11,Syed Mujjeeb Raoof,MALE,46,GENERAL,MMSP,,,317,0.22
60,Khairatabad,GENERAL,12,E Hemalatha,FEMALE,39,GENERAL,SUCI,,,312,0.22
60,Khairatabad,GENERAL,13,Cinga Jogi Murali,MALE,51,GENERAL,PPOI,,,274,0.19
60,Khairatabad,GENERAL,14,Saleh Baladraf,MALE,42,GENERAL,BSP,,,255,0.18
60,Khairatabad,GENERAL,15,Muneer Alam Khan,MALE,45,GENERAL,MBT,,,245,0.17
60,Khairatabad,GENERAL,16,Paladugu Anil Kumar,MALE,47,SC,RPI,,,218,0.15
60,Khairatabad,GENERAL,17,M Krishna,MALE,45,SC,IND,,,178,0.12
60,Khairatabad,GENERAL,18,Mohd Jahangir,MALE,44,GENERAL,IUML,,,172,0.12
60,Khairatabad,GENERAL,19,Mohammed Abdul Hakeem,MALE,52,GENERAL,WPOI,,,142,0.1
60,Khairatabad,GENERAL,20,A.R. Arun Kumar,MALE,37,GENERAL,IND,,,138,0.1
60,Khairatabad,GENERAL,21,Md Murtuza Ali Khan,MALE,31,GENERAL,JAP,,,115,0.08
60,Khairatabad,GENERAL,22,Dr.Mohd Shafi Ur Rahman,MALE,39,GENERAL,IND,,,109,0.08
60,Khairatabad,GENERAL,23,Paul Sathyanadhan David,MALE,56,GENERAL,IND,,,108,0.08
60,Khairatabad,GENERAL,24,Bitla David Chakravarthy,MALE,32,GENERAL,IND,,,101,0.07
60,Khairatabad,GENERAL,25,P.Suresh,MALE,39,GENERAL,IND,,,97,0.07
60,Khairatabad,GENERAL,26,R.Mahesh Kumar,MALE,33,SC,ABJS,,,80,0.06
60,Khairatabad,GENERAL,27,G.Naresh,MALE,32,SC,IND,,,67,0.05
60,Khairatabad,GENERAL,28,V.Srinivas Rao,MALE,45,GENERAL,IND,,,65,0.05
60,Khairatabad,GENERAL,29,G. Ravi Chandran,MALE,41,SC,IND,,,61,0.04
60,Khairatabad,GENERAL,30,Rajani C.Venu Gopal,FEMALE,34,GENERAL,IND,,,59,0.04
60,Khairatabad,GENERAL,31,M. Vinod Kumar Yadav,MALE,36,GENERAL,IND,,,53,0.04
61,Jubilee Hills,GENERAL,1,Maganti Gopinath,MALE,50,GENERAL,TDP,,,50898,30.78
61,Jubilee Hills,GENERAL,2,Naveen Yadav V,MALE,31,GENERAL,AIMIM,,,41656,25.19
61,Jubilee Hills,GENERAL,3,P Vishnuvardhan Reddy,MALE,34,GENERAL,INC,,,33642,20.34
61,Jubilee Hills,GENERAL,4,G Raja Mouli (G.Murali Goud),MALE,50,GENERAL,BRS,,,18436,11.15
61,Jubilee Hills,GENERAL,5,Kotim Reddy Vinay Reddy,MALE,41,GENERAL,YSRCP,,,10528,6.37
61,Jubilee Hills,GENERAL,6,B Sambi Reddy,MALE,35,GENERAL,LSP,,,3152,1.91
61,Jubilee Hills,GENERAL,7,Nota,,,,NOTA,,,1037,0.63
61,Jubilee Hills,GENERAL,8,K Subhash Chandra Singh,MALE,53,GENERAL,ICSP,,,959,0.58
61,Jubilee Hills,GENERAL,9,Ramgopal Yadav,MALE,37,GENERAL,AAAP,,,892,0.54
61,Jubilee Hills,GENERAL,10,Sudarshanam Venkateshwarulu,MALE,47,GENERAL,JASPA,,,724,0.44
61,Jubilee Hills,GENERAL,11,R.V.R.V Prasad,MALE,48,GENERAL,BSP,,,654,0.4
61,Jubilee Hills,GENERAL,12,Md Zaheed Khan,MALE,38,GENERAL,TMOR,,,617,0.37
61,Jubilee Hills,GENERAL,13,M D Hussain,MALE,33,GENERAL,CPM,,,481,0.29
61,Jubilee Hills,GENERAL,14,A.Naveen Yadav,MALE,31,GENERAL,IND,,,390,0.24
61,Jubilee Hills,GENERAL,15,Dr B. Uday Kiran,MALE,33,GENERAL,WPOI,,,306,0.19
61,Jubilee Hills,GENERAL,16,B Satyanarayana,MALE,52,SC,RPI(A),,,214,0.13
61,Jubilee Hills,GENERAL,17,Dr. Ravi Kumar T,MALE,39,GENERAL,IND,,,168,0.1
61,Jubilee Hills,GENERAL,18,A Praveen Kumar,MALE,32,SC,ANC,,,162,0.1
61,Jubilee Hills,GENERAL,19,Abdul Waheed,MALE,42,GENERAL,JD(U),,,150,0.09
61,Jubilee Hills,GENERAL,20,M Naresh Kumar,MALE,30,GENERAL,IND,,,117,0.07
61,Jubilee Hills,GENERAL,21,G Satyanarayana,MALE,64,GENERAL,IND,,,96,0.06
61,Jubilee Hills,GENERAL,22,M Kalyana Rama Krishna,MALE,48,GENERAL,NBNP,,,89,0.05
62,Sanathnagar,GENERAL,1,Talasani Srinivas Yadav,MALE,48,GENERAL,TDP,,,56475,45.27
62,Sanathnagar,GENERAL,2,Dande Vithal,MALE,44,GENERAL,BRS,,,29014,23.26
62,Sanathnagar,GENERAL,3,Marri Shashidhar Reddy,MALE,64,GENERAL,INC,,,23820,19.09
62,Sanathnagar,GENERAL,4,Vellala Ram Mohan,MALE,40,GENERAL,YSRCP,,,5833,4.68
62,Sanathnagar,GENERAL,5,Hymavati Sagi,FEMALE,39,GENERAL,LSP,,,3975,3.19
62,Sanathnagar,GENERAL,6,Ambika Krishna,FEMALE,25,GENERAL,AAAP,,,1235,0.99
62,Sanathnagar,GENERAL,7,Nota,,,,NOTA,,,1041,0.83
62,Sanathnagar,GENERAL,8,Dagilla Dayanand Rao,MALE,45,GENERAL,BSP,,,515,0.41
62,Sanathnagar,GENERAL,9,Cherlapally Neetha Goud,FEMALE,45,GENERAL,JASPA,,,362,0.29
62,Sanathnagar,GENERAL,10,Gajadhar Gajju Kolariya,MALE,44,GENERAL,SHS,,,357,0.29
62,Sanathnagar,GENERAL,11,S Sambhu Kalyan,MALE,32,GENERAL,PPOI,,,342,0.27
62,Sanathnagar,GENERAL,12,Basa Krupanandam,MALE,48,GENERAL,ICSP,,,276,0.22
62,Sanathnagar,GENERAL,13,B Chandrashekar,MALE,29,GENERAL,IND,,,240,0.19
62,Sanathnagar,GENERAL,14,Mohd Ather Hussain,MALE,27,GENERAL,IUML,,,220,0.18
62,Sanathnagar,GENERAL,15,Ramesh Ravuri,MALE,42,GENERAL,IND,,,215,0.17
62,Sanathnagar,GENERAL,16,Ranjit Kumar Sanghishetty,MALE,25,GENERAL,MBT,,,144,0.12
62,Sanathnagar,GENERAL,17,Mahip Jain,MALE,44,GENERAL,IND,,,141,0.11
62,Sanathnagar,GENERAL,18,Putnala Rajeshwar (Rajanna),MALE,51,GENERAL,JD(U),,,134,0.11
62,Sanathnagar,GENERAL,19,M K Ibrahim Ali,MALE,52,GENERAL,NBNP,,,102,0.08
62,Sanathnagar,GENERAL,20,Basanti Rajpurohit,FEMALE,32,GENERAL,BUDM,,,97,0.08
62,Sanathnagar,GENERAL,21,Anki Reddy Gopi Krishna,MALE,32,GENERAL,IND,,,80,0.06
62,Sanathnagar,GENERAL,22,Nandikanti Sai Kumar,MALE,34,GENERAL,BMUP,,,65,0.05
62,Sanathnagar,GENERAL,23,Praganapuram Sagar,MALE,31,GENERAL,TLP,,,63,0.05
63,Nampally,GENERAL,1,Jaffar Hussain,MALE,54,GENERAL,AIMIM,,,64066,47.48
63,Nampally,GENERAL,2,Mohammed Feroz Khan,MALE,42,GENERAL,TDP,,,46356,34.35
63,Nampally,GENERAL,3,E. Vinod Kumar,MALE,53,GENERAL,INC,,,8818,6.53
63,Nampally,GENERAL,4,K. Hanmantha Rao,MALE,69,GENERAL,BRS,,,6327,4.69
63,Nampally,GENERAL,5,Shahzoor Ali Siddiqui,MALE,35,GENERAL,YSRCP,,,2795,2.07
63,Nampally,GENERAL,6,Kanthimathi Kannan,FEMALE,56,GENERAL,LSP,,,1852,1.37
63,Nampally,GENERAL,7,K Anitha,FEMALE,38,GENERAL,IND,,,1269,0.94
63,Nampally,GENERAL,8,Nota,,,,NOTA,,,855,0.63
63,Nampally,GENERAL,9,Mohammed Abdul Muqeet,MALE,43,GENERAL,BSP,,,452,0.33
63,Nampally,GENERAL,10,C Laxmi,FEMALE,47,GENERAL,BCUF,,,374,0.28
63,Nampally,GENERAL,11,G Manmohan,MALE,42,SC,IND,,,315,0.23
63,Nampally,GENERAL,12,H. Nagaraja Rao,MALE,35,GENERAL,PPOI,,,223,0.17
63,Nampally,GENERAL,13,M Venkata Swamy,MALE,44,SC,RPI(A),,,175,0.13
63,Nampally,GENERAL,14,Shameem Begum,FEMALE,34,GENERAL,IND,,,172,0.13
63,Nampally,GENERAL,15,Mohammed Abdul Khadeer,MALE,46,GENERAL,MMSP,,,113,0.08
63,Nampally,GENERAL,16,Masood Ahmed,MALE,31,GENERAL,IND,,,113,0.08
63,Nampally,GENERAL,17,Yerraballi Durgeshwar,MALE,38,SC,IND,,,100,0.07
63,Nampally,GENERAL,18,G Amarender,MALE,42,SC,IND,,,100,0.07
63,Nampally,GENERAL,19,Mohd Shafiuddin,MALE,33,GENERAL,IND,,,95,0.07
63,Nampally,GENERAL,20,B Geeta Bai,FEMALE,44,GENERAL,IND,,,84,0.06
63,Nampally,GENERAL,21,Mohd. Muzafar Ali,MALE,37,GENERAL,ANC,,,82,0.06
63,Nampally,GENERAL,22,G. Raja Gopal Chary,MALE,45,GENERAL,IND,,,68,0.05
63,Nampally,GENERAL,23,Suresh Kumar Pathakoti,MALE,31,GENERAL,IND,,,67,0.05
63,Nampally,GENERAL,24,Vinod Kumar,MALE,25,GENERAL,IND,,,65,0.05
64,Karwan,GENERAL,1,Kausar Moinuddin,MALE,42,GENERAL,AIMIM,,,86391,53.95
64,Karwan,GENERAL,2,Baddam Bal Reddy,MALE,68,GENERAL,BJP,,,48614,30.36
64,Karwan,GENERAL,3,T. Jeevan Singh,MALE,49,GENERAL,BRS,,,10760,6.72
64,Karwan,GENERAL,4,T. Roop Singh,MALE,53,GENERAL,INC,,,6512,4.07
64,Karwan,GENERAL,5,Balakar Srikanthlal,MALE,34,GENERAL,YSRCP,,,2018,1.26
64,Karwan,GENERAL,6,Md Afzal,MALE,45,GENERAL,AAAP,,,1272,0.79
64,Karwan,GENERAL,7,Guttamedi Vittalaiah,MALE,48,GENERAL,CPM,,,978,0.61
64,Karwan,GENERAL,8,Nota,,,,NOTA,,,587,0.37
64,Karwan,GENERAL,9,Anand Goud G,MALE,36,GENERAL,IND,,,573,0.36
64,Karwan,GENERAL,10,Meesala Gopal Saibaba,MALE,45,SC,LSP,,,496,0.31
64,Karwan,GENERAL,11,Md Abdullah Reddy Kallem,MALE,29,GENERAL,ESP,,,477,0.3
64,Karwan,GENERAL,12,Mohd Abdul Raheem,MALE,44,GENERAL,IND,,,376,0.23
64,Karwan,GENERAL,13,Syed Raheemuddin,MALE,33,GENERAL,BSP,,,310,0.19
64,Karwan,GENERAL,14,Sandeep Yadav Akula,MALE,26,GENERAL,IND,,,215,0.13
64,Karwan,GENERAL,15,Poola Arundhathi,FEMALE,43,GENERAL,PPOI,,,200,0.12
64,Karwan,GENERAL,16,Nisar Ahmed Baig,MALE,56,GENERAL,IND,,,164,0.1
64,Karwan,GENERAL,17,Mohd Abdul Azeem (Javeed),MALE,44,GENERAL,IMPP,,,99,0.06
64,Karwan,GENERAL,18,Sadhan. P,MALE,26,GENERAL,JAP,,,87,0.05
65,Goshamahal,GENERAL,1,T. Raja Singh,MALE,36,GENERAL,BJP,,,92757,58.51
65,Goshamahal,GENERAL,2,M. Mukesh Goud,MALE,55,GENERAL,INC,,,45964,28.99
65,Goshamahal,GENERAL,3,Nand Kishore Vyas,MALE,44,GENERAL,IND,,,7123,4.49
65,Goshamahal,GENERAL,4,Prem Kumar Dhoot,MALE,49,GENERAL,BRS,,,6312,3.98
65,Goshamahal,GENERAL,5,Bapuji,MALE,36,GENERAL,BSP,,,1690,1.07
65,Goshamahal,GENERAL,6,Raghavendra Mettu,MALE,26,GENERAL,YSRCP,,,1337,0.84
65,Goshamahal,GENERAL,7,Nota,,,,NOTA,,,1076,0.68
65,Goshamahal,GENERAL,8,Syed Shaheen Shah,MALE,47,GENERAL,IND,,,587,0.37
65,Goshamahal,GENERAL,9,Ambika Rani,FEMALE,39,GENERAL,NBNP,,,471,0.3
65,Goshamahal,GENERAL,10,Syed Siddiq Akbar Ali,MALE,45,GENERAL,MMSP,,,234,0.15
65,Goshamahal,GENERAL,11,A. Praneeth Reddy,MALE,29,GENERAL,ICSP,,,223,0.14
65,Goshamahal,GENERAL,12,Shankar Singh Jamedar,MALE,42,GENERAL,IND,,,193,0.12
65,Goshamahal,GENERAL,13,Jogender Gupta,MALE,33,GENERAL,IND,,,144,0.09
65,Goshamahal,GENERAL,14,Arvind Singh Panwale,MALE,31,GENERAL,IND,,,114,0.07
65,Goshamahal,GENERAL,15,Muraharikar Prashanth,MALE,35,GENERAL,RLD,,,104,0.07
65,Goshamahal,GENERAL,16,Milind Raj Singh,MALE,44,GENERAL,IND,,,100,0.06
65,Goshamahal,GENERAL,17,Kamsali Nagabhushana Chary,MALE,47,GENERAL,TPS,,,99,0.06
66,Charminar,GENERAL,1,Syed Ahmed Pasha Quadri,MALE,60,GENERAL,AIMIM,,,62941,57.11
66,Charminar,GENERAL,2,M A Basith,MALE,60,GENERAL,TDP,,,26326,23.89
66,Charminar,GENERAL,3,Mir Inayath Ali Baqri,MALE,44,GENERAL,BRS,,,8275,7.51
66,Charminar,GENERAL,4,K Venkatesh,MALE,43,GENERAL,INC,,,5598,5.08
66,Charminar,GENERAL,5,Majid Ahmed Khan,MALE,34,GENERAL,MBT,,,2244,2.04
66,Charminar,GENERAL,6,Mir Mohammed Ali,MALE,45,GENERAL,AAAP,,,1045,0.95
66,Charminar,GENERAL,7,K Ram Kumar,MALE,38,GENERAL,IND,,,967,0.88
66,Charminar,GENERAL,8,Nota,,,,NOTA,,,958,0.87
66,Charminar,GENERAL,9,T Srinivasa Rao,MALE,36,GENERAL,YSRCP,,,681,0.62
66,Charminar,GENERAL,10,Sreekrishana,MALE,42,GENERAL,BSP,,,303,0.27
66,Charminar,GENERAL,11,Kanta Devi,FEMALE,49,SC,TECPI,,,255,0.23
66,Charminar,GENERAL,12,Madhununthni Srinivas,MALE,33,GENERAL,IND,,,200,0.18
66,Charminar,GENERAL,13,P. Gopal,MALE,38,SC,TPS,,,176,0.16
66,Charminar,GENERAL,14,Md Ayub Khan,MALE,58,GENERAL,JASPA,,,153,0.14
66,Charminar,GENERAL,15,Bhagwan Das Sanklu,MALE,54,GENERAL,IND,,,90,0.08
67,Chandrayangutta,GENERAL,1,Akbaruddin Owaisi,MALE,43,GENERAL,AIMIM,,,80393,59.19
67,Chandrayangutta,GENERAL,2,Dr. Khayam Khan,MALE,52,GENERAL,MBT,,,21119,15.55
67,Chandrayangutta,GENERAL,3,M. Prakash Mudiraj,MALE,53,GENERAL,TDP,,,17391,12.8
67,Chandrayangutta,GENERAL,4,Muppidi Seetharam Reddy,MALE,46,GENERAL,BRS,,,7278,5.36
67,Chandrayangutta,GENERAL,5,B.R. Sadanand,MALE,40,GENERAL,INC,,,5120,3.77
67,Chandrayangutta,GENERAL,6,Mohd Samiullah Qureshi,MALE,49,GENERAL,AAAP,,,597,0.44
67,Chandrayangutta,GENERAL,7,Nota,,,,NOTA,,,503,0.37
67,Chandrayangutta,GENERAL,8,L. Yadagiri,MALE,34,SC,IND,,,483,0.36
67,Chandrayangutta,GENERAL,9,Md. Dastagir,MALE,43,GENERAL,IND,,,454,0.33
67,Chandrayangutta,GENERAL,10,Kurakula Mallesh,MALE,37,ST,IND,,,383,0.28
67,Chandrayangutta,GENERAL,11,Mohammed Ayub,MALE,50,GENERAL,BSP,,,383,0.28
67,Chandrayangutta,GENERAL,12,K. Nagaraj,MALE,34,GENERAL,IND,,,375,0.28
67,Chandrayangutta,GENERAL,13,Abbas Timimi,MALE,63,GENERAL,IND,,,307,0.23
67,Chandrayangutta,GENERAL,14,Vaman Rao Mehtre,MALE,43,GENERAL,SHS,,,204,0.15
67,Chandrayangutta,GENERAL,15,Shaik Basha,MALE,46,GENERAL,DABAP,,,187,0.14
67,Chandrayangutta,GENERAL,16,V. Shekhar Naik,MALE,28,ST,IND,,,180,0.13
67,Chandrayangutta,GENERAL,17,S Bhaskar,MALE,27,GENERAL,IND,,,131,0.1
67,Chandrayangutta,GENERAL,18,Thudi Anil Kumar,MALE,29,GENERAL,IND,,,127,0.09
67,Chandrayangutta,GENERAL,19,Hamed Ali,MALE,46,GENERAL,IND,,,118,0.09
67,Chandrayangutta,GENERAL,20,V Dinesh,MALE,26,ST,IND,,,98,0.07
68,Yakutpura,GENERAL,1,Mumtaz Ahmed Khan,MALE,66,GENERAL,AIMIM,,,66843,45.84
68,Yakutpura,GENERAL,2,Ch Roop Raj,MALE,38,GENERAL,BJP,,,32420,22.23
68,Yakutpura,GENERAL,3,Majeed Ullah Khan Alias Farhat Khan,MALE,45,GENERAL,MBT,,,28793,19.75
68,Yakutpura,GENERAL,4,Shabbir Ahmed,MALE,51,GENERAL,BRS,,,7862,5.39
68,Yakutpura,GENERAL,5,Ashwin Reddy Mainampati,MALE,34,GENERAL,INC,,,6608,4.53
68,Yakutpura,GENERAL,6,Nota,,,,NOTA,,,910,0.62
68,Yakutpura,GENERAL,7,Asma Shahnaz,FEMALE,42,GENERAL,AAAP,,,631,0.43
68,Yakutpura,GENERAL,8,D.Prakash,MALE,51,SC,IND,,,383,0.26
68,Yakutpura,GENERAL,9,Jaya Vindhyala,FEMALE,49,GENERAL,SP(I),,,364,0.25
68,Yakutpura,GENERAL,10,Kazam Hussain Khan,MALE,40,GENERAL,IND,,,214,0.15
68,Yakutpura,GENERAL,11,Sa Abdul Rajak,MALE,25,GENERAL,PPOI,,,205,0.14
68,Yakutpura,GENERAL,12,Rama Krishna Goud Srimanthula,MALE,57,GENERAL,IND,,,185,0.13
68,Yakutpura,GENERAL,13,M.Ramesh,MALE,60,GENERAL,IND,,,172,0.12
68,Yakutpura,GENERAL,14,G. Gnaneshwar,MALE,51,GENERAL,IND,,,131,0.09
68,Yakutpura,GENERAL,15,G. Chandrashekar,MALE,42,GENERAL,IND,,,103,0.07
69,Bahadurpura,GENERAL,1,Mohd. Moazam Khan,MALE,44,GENERAL,AIMIM,,,106874,78.46
69,Bahadurpura,GENERAL,2,Md. Abdul Rahman @ Mahmood,MALE,41,GENERAL,TDP,,,11829,8.68
69,Bahadurpura,GENERAL,3,Syed Abdul Sami,MALE,42,GENERAL,INC,,,4857,3.57
69,Bahadurpura,GENERAL,4,Mohd Ziauddin,MALE,52,GENERAL,BRS,,,3719,2.73
69,Bahadurpura,GENERAL,5,Rashed Hashmi,MALE,43,GENERAL,MBT,,,2538,1.86
69,Bahadurpura,GENERAL,6,M. Rameshwari Shyamala,FEMALE,34,ST,YSRCP,,,1967,1.44
69,Bahadurpura,GENERAL,7,Shaik Naseem Begum,FEMALE,32,GENERAL,AAAP,,,1647,1.21
69,Bahadurpura,GENERAL,8,Nota,,,,NOTA,,,1242,0.91
69,Bahadurpura,GENERAL,9,S. Khaja Moinuddin,MALE,45,GENERAL,AIACP,,,601,0.44
69,Bahadurpura,GENERAL,10,Mohd. Munawar,MALE,60,GENERAL,TLP,,,428,0.31
69,Bahadurpura,GENERAL,11,K. Anil Kumar,MALE,32,ST,IND,,,333,0.24
69,Bahadurpura,GENERAL,12,Mir Ibrahim Ali,MALE,53,GENERAL,IND,,,174,0.13
70,Secunderabad,GENERAL,1,T. Padma Rao,MALE,60,GENERAL,BRS,,,57920,42.4
70,Secunderabad,GENERAL,2,Kuna Venkatesh Goud,MALE,54,GENERAL,TDP,,,31941,23.38
70,Secunderabad,GENERAL,3,Jayasudha Kapoor,FEMALE,55,GENERAL,INC,,,14090,10.31
70,Secunderabad,GENERAL,4,James Sylvester,MALE,51,GENERAL,AIMIM,,,12721,9.31
