seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
17,Nizamabad (Urban),GENERAL,7,Yamaganti Kannaiah Goud,MALE,29,GENERAL,AODRP,475,0,475,0.26
17,Nizamabad (Urban),GENERAL,8,Padakanti Ramu,MALE,38,GENERAL,IND,390,1,391,0.21
17,Nizamabad (Urban),GENERAL,9,Md Azeem Qureshi,MALE,37,GENERAL,IND,305,0,305,0.17
17,Nizamabad (Urban),GENERAL,10,Lakka Ashok,MALE,60,GENERAL,URTP,303,0,303,0.16
17,Nizamabad (Urban),GENERAL,11,Fazal Kareem,MALE,33,GENERAL,IND,268,0,268,0.15
17,Nizamabad (Urban),GENERAL,12,Badavath Lalitha,FEMALE,36,ST,IND,205,0,205,0.11
17,Nizamabad (Urban),GENERAL,13,Gangale Sanjeev,MALE,55,SC,RPI,138,0,138,0.07
17,Nizamabad (Urban),GENERAL,14,Ragi Anil,MALE,42,GENERAL,IND,114,0,114,0.06
17,Nizamabad (Urban),GENERAL,15,Mogili Rajkumar,MALE,45,GENERAL,IPBP,111,0,111,0.06
17,Nizamabad (Urban),GENERAL,16,Dandi Latha,FEMALE,48,GENERAL,BLFP,106,0,106,0.06
17,Nizamabad (Urban),GENERAL,17,Yamaganti Narendhar Goud,MALE,58,GENERAL,YGATLSIP,105,0,105,0.06
17,Nizamabad (Urban),GENERAL,18,Om Shankar Gandla,MALE,42,GENERAL,DHRMSMJP,90,5,95,0.05
17,Nizamabad (Urban),GENERAL,19,Ali Mansoor,MALE,35,GENERAL,AYSRCP,83,0,83,0.05
17,Nizamabad (Urban),GENERAL,20,Mohammed Zaheer Uddin,MALE,55,GENERAL,MBT,79,0,79,0.04
17,Nizamabad (Urban),GENERAL,21,Rapelly Srinivas,MALE,48,GENERAL,IND,62,1,63,0.03
17,Nizamabad (Urban),GENERAL,22,Datturam Khatal,MALE,45,GENERAL,RSPS,36,0,36,0.02
18,Nizamabad (Rural),GENERAL,1,Bhoopathi Reddy Rekulapally,MALE,59,GENERAL,INC,77723,655,78378,40.19
18,Nizamabad (Rural),GENERAL,2,Goverdhan Bajireddy,MALE,69,GENERAL,BRS,56102,313,56415,28.93
18,Nizamabad (Rural),GENERAL,3,Dinesh Kumar Kulachari,MALE,51,GENERAL,BJP,49268,455,49723,25.5
18,Nizamabad (Rural),GENERAL,4,Mattamla Shekhar,MALE,42,GENERAL,BSP,2261,32,2293,1.18
18,Nizamabad (Rural),GENERAL,5,Nota,,,,NOTA,2254,14,2268,1.16
18,Nizamabad (Rural),GENERAL,6,Balaraju Guguloth,MALE,39,ST,IND,1728,2,1730,0.89
18,Nizamabad (Rural),GENERAL,7,Boddu Ganga Reddy,MALE,71,GENERAL,IND,1093,3,1096,0.56
18,Nizamabad (Rural),GENERAL,8,Prashanth Ravutla,MALE,29,SC,DHRMSMJP,992,15,1007,0.52
18,Nizamabad (Rural),GENERAL,9,Chimarla Rajeshwar,MALE,41,GENERAL,IND,382,4,386,0.2
18,Nizamabad (Rural),GENERAL,10,Ara Sukesh Kumar,MALE,28,GENERAL,IND,374,2,376,0.19
18,Nizamabad (Rural),GENERAL,11,B.b.naik,MALE,48,ST,IND,353,6,359,0.18
18,Nizamabad (Rural),GENERAL,12,Degavath Shivaram,MALE,45,ST,IND,325,2,327,0.17
18,Nizamabad (Rural),GENERAL,13,Methri Rajashekar,MALE,31,SC,MCPI,282,0,282,0.14
18,Nizamabad (Rural),GENERAL,14,Kala Srinivas,MALE,42,GENERAL,RPI,221,3,224,0.11
18,Nizamabad (Rural),GENERAL,15,Prasanna Kumar,MALE,36,GENERAL,BCYP,152,2,154,0.08
19,Balkonda,GENERAL,1,Prashanth Reddy Vemula,MALE,57,GENERAL,BRS,69863,554,70417,40.28
19,Balkonda,GENERAL,2,Sunil Kumar Muthyala,MALE,45,GENERAL,INC,65025,859,65884,37.68
19,Balkonda,GENERAL,3,Annapurna Devi Aleti,FEMALE,68,GENERAL,BJP,29953,297,30250,17.3
19,Balkonda,GENERAL,4,Gadde Srinivas,MALE,55,GENERAL,AODRP,3299,14,3313,1.89
19,Balkonda,GENERAL,5,Pallikonda Narsaiah,MALE,67,GENERAL,BSP,1193,35,1228,0.7
19,Balkonda,GENERAL,6,Nota,,,,NOTA,1155,7,1162,0.66
19,Balkonda,GENERAL,7,Bhojanna Manglaram,MALE,35,SC,DHRMSMJP,919,16,935,0.53
19,Balkonda,GENERAL,8,Chetpally Shekar,MALE,31,GENERAL,BCYP,865,3,868,0.5
19,Balkonda,GENERAL,9,Abbagoni Ashok Goud,MALE,41,GENERAL,BLFP,777,5,782,0.45
20,Koratla,GENERAL,1,Kalvakuntla Sanjay,MALE,47,GENERAL,BRS,71755,360,72115,39.28
20,Koratla,GENERAL,2,Arvind Dharmapuri,MALE,47,GENERAL,BJP,61092,718,61810,33.67
20,Koratla,GENERAL,3,Narsinga Rao Juvvadi,MALE,61,GENERAL,INC,39323,324,39647,21.6
20,Koratla,GENERAL,4,Nishanth Karthikeya Pudhari,MALE,39,GENERAL,BSP,2444,22,2466,1.34
20,Koratla,GENERAL,5,Muthyam Raghu,MALE,34,GENERAL,IND,2140,1,2141,1.17
20,Koratla,GENERAL,6,Nota,,,,NOTA,1382,9,1391,0.76
20,Koratla,GENERAL,7,Vemula Vikram Reddy,MALE,30,GENERAL,IND,1376,0,1376,0.75
20,Koratla,GENERAL,8,Md. Rasheed Khan,MALE,54,GENERAL,IND,736,2,738,0.4
20,Koratla,GENERAL,9,Srinivas Rao Chennamaneni,MALE,50,GENERAL,AIFB,651,6,657,0.36
20,Koratla,GENERAL,10,Manuka Pravin,MALE,60,GENERAL,IND,342,2,344,0.19
20,Koratla,GENERAL,11,Alle Panduranga,MALE,49,GENERAL,LJD,194,0,194,0.11
20,Koratla,GENERAL,12,Dandu Dhanunjay,MALE,29,SC,URTP,173,0,173,0.09
20,Koratla,GENERAL,13,Are Rajendar,MALE,40,GENERAL,IND,168,4,172,0.09
20,Koratla,GENERAL,14,Raghuveer Kumar Dayya,MALE,31,SC,BMUP,132,1,133,0.07
20,Koratla,GENERAL,15,Saikrishna Murthy Guyya,MALE,38,GENERAL,BCYP,117,1,118,0.06
20,Koratla,GENERAL,16,Podeti Ramesh,MALE,39,SC,DHRMSMJP,115,0,115,0.06
21,Jagtial,GENERAL,1,Dr. Sanjay,MALE,61,GENERAL,BRS,69763,480,70243,39.83
21,Jagtial,GENERAL,2,Jeevan Reddy. T,MALE,72,GENERAL,INC,53697,724,54421,30.86
21,Jagtial,GENERAL,3,Boga Shravani,FEMALE,32,GENERAL,BJP,41531,607,42138,23.89
21,Jagtial,GENERAL,4,Ramadevi Rangu,FEMALE,38,GENERAL,AODRP,2430,8,2438,1.38
21,Jagtial,GENERAL,5,Nota,,,,NOTA,1460,11,1471,0.83
21,Jagtial,GENERAL,6,Balkam Mallesham Yadav,MALE,48,GENERAL,BSP,1226,16,1242,0.7
21,Jagtial,GENERAL,7,Gopi Chandraiah,MALE,54,ST,IND,940,6,946,0.54
21,Jagtial,GENERAL,8,Cheeti Shyamala,FEMALE,80,GENERAL,IND,794,3,797,0.45
21,Jagtial,GENERAL,9,Kotagiri Mohan,MALE,34,GENERAL,IND,517,3,520,0.29
21,Jagtial,GENERAL,10,Ankam Srinivas,MALE,47,GENERAL,MTRSP,481,4,485,0.28
21,Jagtial,GENERAL,11,Thirupathi Thoomu,MALE,29,GENERAL,IND,424,2,426,0.24
21,Jagtial,GENERAL,12,Mohd. Jameel,MALE,39,GENERAL,IND,332,1,333,0.19
21,Jagtial,GENERAL,13,Dr. Vadlamani Sathyanarayana Murthy,MALE,66,GENERAL,PPOI,312,4,316,0.18
21,Jagtial,GENERAL,14,Bollam Satish Kumar,MALE,38,GENERAL,BCUF,196,2,198,0.11
21,Jagtial,GENERAL,15,Dubba Chaithanya Kumar,MALE,35,SC,DHRMSMJP,193,4,197,0.11
21,Jagtial,GENERAL,16,Bhukya Nandu,MALE,56,ST,VTRP,188,0,188,0.11
22,Dharmapuri,SC,1,Adluri Laxman Kumar,MALE,57,SC,INC,90691,702,91393,50.3
22,Dharmapuri,SC,2,Koppula Eshwar,MALE,63,SC,BRS,68999,355,69354,38.17
22,Dharmapuri,SC,3,Kumar. S,MALE,57,SC,BJP,7243,102,7345,4.04
22,Dharmapuri,SC,4,Sherla Mahendar,MALE,30,SC,IND,3832,15,3847,2.12
22,Dharmapuri,SC,5,Mothe Naresh,MALE,32,SC,IND,2673,5,2678,1.47
22,Dharmapuri,SC,6,Nota,,,,NOTA,2386,6,2392,1.32
22,Dharmapuri,SC,7,Nakka Vijay Kumar,MALE,49,SC,BSP,1326,18,1344,0.74
22,Dharmapuri,SC,8,Mudugam Rajalingu,MALE,43,SC,IND,1016,6,1022,0.56
22,Dharmapuri,SC,9,Akshay Kumar Mekala,MALE,29,SC,IND,651,6,657,0.36
22,Dharmapuri,SC,10,Medapatla Dubbaiah,MALE,33,SC,IND,534,3,537,0.3
22,Dharmapuri,SC,11,Duda Mahipal,MALE,31,SC,IND,343,3,346,0.19
22,Dharmapuri,SC,12,Jadi Prem Sagar,MALE,36,SC,IND,188,5,193,0.11
22,Dharmapuri,SC,13,Duda Thirupathi,MALE,37,SC,DHRMSMJP,175,2,177,0.1
22,Dharmapuri,SC,14,Kuntala Narsaiah,MALE,47,SC,IND,149,4,153,0.08
22,Dharmapuri,SC,15,Theegala Shekhar,MALE,39,SC,IND,132,5,137,0.08
22,Dharmapuri,SC,16,Bhuthkuri Kantha,FEMALE,49,SC,AIFB,113,2,115,0.06
23,Ramagundam,GENERAL,1,Makkan Singh Raj Thakur,MALE,52,GENERAL,INC,91604,623,92227,60.28
23,Ramagundam,GENERAL,2,Korukanti Chander,MALE,51,GENERAL,BRS,35143,290,35433,23.16
23,Ramagundam,GENERAL,3,Kandula Sandhya Rani,FEMALE,39,GENERAL,BJP,12833,133,12966,8.48
23,Ramagundam,GENERAL,4,Somarapu Satyanarayana,MALE,75,GENERAL,IND,4005,43,4048,2.65
23,Ramagundam,GENERAL,5,Nota,,,,NOTA,1563,9,1572,1.03
23,Ramagundam,GENERAL,6,Ambati Naresh Yadav,MALE,36,GENERAL,BSP,846,7,853,0.56
23,Ramagundam,GENERAL,7,Manchikatla Dayakar,MALE,48,GENERAL,IND,811,0,811,0.53
23,Ramagundam,GENERAL,8,Kampalli Raghu Babu,MALE,30,SC,IND,627,1,628,0.41
23,Ramagundam,GENERAL,9,Samala Aravind,MALE,26,GENERAL,AODRP,622,5,627,0.41
23,Ramagundam,GENERAL,10,Gorre Ramesh,MALE,57,SC,telp,533,1,534,0.35
23,Ramagundam,GENERAL,11,Kirthi Kanth Gudimalla,MALE,41,GENERAL,IND,438,1,439,0.29
23,Ramagundam,GENERAL,12,Neerati Shankar,MALE,55,SC,IND,374,3,377,0.25
23,Ramagundam,GENERAL,13,B. Chandra Shekar,MALE,26,GENERAL,IND,346,0,346,0.23
23,Ramagundam,GENERAL,14,Gajjelli Venkateshwarlu,MALE,48,GENERAL,IND,324,2,326,0.21
23,Ramagundam,GENERAL,15,N. Ramu,MALE,40,SC,IND,246,1,247,0.16
23,Ramagundam,GENERAL,16,Peddapalli Sandeep,MALE,30,GENERAL,IND,220,1,221,0.14
23,Ramagundam,GENERAL,17,Manmohan Thammera,MALE,41,GENERAL,VTRP,211,3,214,0.14
23,Ramagundam,GENERAL,18,Shakeer Baba,MALE,39,GENERAL,IND,185,0,185,0.12
23,Ramagundam,GENERAL,19,Rajkumar Pulipaka,MALE,34,SC,DHRMSMJP,168,3,171,0.11
23,Ramagundam,GENERAL,20,Jeevan Rao Paruvelli,MALE,65,GENERAL,JSKHP,166,0,166,0.11
23,Ramagundam,GENERAL,21,Lingala Shankar,MALE,39,SC,IND,150,0,150,0.1
23,Ramagundam,GENERAL,22,Perumandla Wedha Bhushan,MALE,38,GENERAL,PPOI,148,1,149,0.1
23,Ramagundam,GENERAL,23,Sheelam Srinivas,MALE,42,GENERAL,BHRTSWDCNG,149,0,149,0.1
23,Ramagundam,GENERAL,24,Ashok Vemula,MALE,55,GENERAL,NIP,147,2,149,0.1
24,Manthani,GENERAL,1,Duddilla Sridhar Babu,MALE,54,GENERAL,INC,103243,579,103822,52.82
24,Manthani,GENERAL,2,Putta Madhukar,MALE,52,GENERAL,BRS,72175,267,72442,36.86
24,Manthani,GENERAL,3,Chandrupatla Sunil Reddy,MALE,49,GENERAL,BJP,5741,38,5779,2.94
24,Manthani,GENERAL,4,Challa Narayana Reddy,MALE,58,GENERAL,BSP,2923,14,2937,1.49
24,Manthani,GENERAL,5,Arla Nagaraju,MALE,36,SC,AODRP,2413,1,2414,1.23
24,Manthani,GENERAL,6,G. Kishan Rao,MALE,76,GENERAL,IND,1402,2,1404,0.71
24,Manthani,GENERAL,7,Gorige Kiran Kumar,MALE,34,ST,IND,911,2,913,0.46
24,Manthani,GENERAL,8,Arikilla Ramakrishna,MALE,32,SC,IND,845,0,845,0.43
24,Manthani,GENERAL,9,Nota,,,,NOTA,774,2,776,0.39
24,Manthani,GENERAL,10,Noone Rajesham,MALE,71,GENERAL,IND,765,0,765,0.39
24,Manthani,GENERAL,11,Butti Damodar,MALE,33,SC,IND,621,0,621,0.32
24,Manthani,GENERAL,12,Ajeeth Kumar Sagi,MALE,44,GENERAL,AIFB,566,0,566,0.29
24,Manthani,GENERAL,13,K. Mahender,MALE,32,SC,ABDP,551,0,551,0.28
24,Manthani,GENERAL,14,Pothula Rajesh Khanna,MALE,33,GENERAL,IND,533,0,533,0.27
24,Manthani,GENERAL,15,Madem Venkatesh,MALE,25,SC,IND,456,0,456,0.23
24,Manthani,GENERAL,16,Erugurala Santhosh,MALE,36,SC,telp,346,0,346,0.18
24,Manthani,GENERAL,17,Chityala Srinivas,MALE,28,SC,DHRMSMJP,309,2,311,0.16
24,Manthani,GENERAL,18,Challa Laxman,MALE,31,GENERAL,IND,311,0,311,0.16
24,Manthani,GENERAL,19,Anvesh Pothula,MALE,30,GENERAL,IND,269,1,270,0.14
24,Manthani,GENERAL,20,Nune Sanjeev,MALE,30,GENERAL,BHRTSWDCNG,200,0,200,0.1
24,Manthani,GENERAL,21,Durgam Nageshwara Rao,MALE,40,SC,PS,158,0,158,0.08
24,Manthani,GENERAL,22,Ranaveni Laxman,MALE,50,GENERAL,IND,123,0,123,0.06
25,Peddapalle,GENERAL,1,Chinthakunta Vijaya Ramana Rao,MALE,57,GENERAL,INC,118113,775,118888,57.17
25,Peddapalle,GENERAL,2,Dasari Manohar Reddy,MALE,69,GENERAL,BRS,63431,349,63780,30.67
25,Peddapalle,GENERAL,3,Dasari Usha,FEMALE,27,GENERAL,BSP,10205,110,10315,4.96
25,Peddapalle,GENERAL,4,Pradeep Kumar Dugyala,MALE,57,GENERAL,BJP,6216,96,6312,3.04
25,Peddapalle,GENERAL,5,Bhuthagadda Naresh,MALE,34,GENERAL,IND,1869,0,1869,0.9
25,Peddapalle,GENERAL,6,Gunti Kumara Swamy,MALE,44,GENERAL,IND,1162,6,1168,0.56
25,Peddapalle,GENERAL,7,Sravan Peddapelly,MALE,33,GENERAL,IND,1138,5,1143,0.55
25,Peddapalle,GENERAL,8,Naveen Nukala,MALE,27,SC,IND,1022,1,1023,0.49
25,Peddapalle,GENERAL,9,Nota,,,,NOTA,861,4,865,0.42
25,Peddapalle,GENERAL,10,Chinthapandu Anil,MALE,27,GENERAL,IND,807,8,815,0.39
25,Peddapalle,GENERAL,11,Pendyala Surender,MALE,49,GENERAL,IND,431,1,432,0.21
25,Peddapalle,GENERAL,12,Kokkisa Devendra Goud,MALE,61,GENERAL,IND,264,6,270,0.13
25,Peddapalle,GENERAL,13,Donthravena Rajkumar,MALE,26,GENERAL,BHRTSWDCNG,233,3,236,0.11
25,Peddapalle,GENERAL,14,Chiluka Anand,MALE,39,SC,IND,218,6,224,0.11
25,Peddapalle,GENERAL,15,Amani Bachali,FEMALE,29,SC,DHRMSMJP,197,1,198,0.1
25,Peddapalle,GENERAL,16,Karapuri Naresh Kumar,MALE,34,GENERAL,IND,176,2,178,0.09
25,Peddapalle,GENERAL,17,Janagama Thirupathi,MALE,48,SC,NIP,120,0,120,0.06
25,Peddapalle,GENERAL,18,Dileshwar Reddy Gagireddy,MALE,61,GENERAL,PPOI,105,3,108,0.05
26,Karimnagar,GENERAL,1,Gangula Kamalakar,MALE,56,GENERAL,BRS,91224,955,92179,40.12
26,Karimnagar,GENERAL,2,Bandi Sanjay Kumar,MALE,52,GENERAL,BJP,86344,2672,89016,38.74
26,Karimnagar,GENERAL,3,Purumalla Srinivas,MALE,50,GENERAL,INC,38526,1531,40057,17.43
26,Karimnagar,GENERAL,4,Nallala Srinivas,MALE,34,SC,BSP,1449,97,1546,0.67
26,Karimnagar,GENERAL,5,Nota,,,,NOTA,1255,14,1269,0.55
26,Karimnagar,GENERAL,6,Gorre Thara,FEMALE,54,SC,IND,985,1,986,0.43
26,Karimnagar,GENERAL,7,Gorre Sampath Kumar,MALE,41,SC,IND,706,0,706,0.31
26,Karimnagar,GENERAL,8,Gurram Kamalaker,MALE,38,GENERAL,IND,443,1,444,0.19
26,Karimnagar,GENERAL,9,Ambati Joji Reddy,MALE,56,GENERAL,AIFB,423,7,430,0.19
26,Karimnagar,GENERAL,10,Dr. Penchala Srinivas,MALE,44,GENERAL,IND,404,1,405,0.18
26,Karimnagar,GENERAL,11,Bellapu Karunakar,MALE,36,GENERAL,IND,362,1,363,0.16
26,Karimnagar,GENERAL,12,Kota Shyam Kumar,MALE,36,GENERAL,IND,293,5,298,0.13
26,Karimnagar,GENERAL,13,Dr. K. Nagesh,MALE,65,GENERAL,IND,287,1,288,0.13
26,Karimnagar,GENERAL,14,Theety Sudhakar Rao,MALE,50,GENERAL,IND,277,1,278,0.12
26,Karimnagar,GENERAL,15,Banda Kishore Reddy,MALE,34,GENERAL,IND,197,0,197,0.09
26,Karimnagar,GENERAL,16,Gavvala Laxmi,FEMALE,39,SC,IND,181,0,181,0.08
26,Karimnagar,GENERAL,17,Modumpalli Srikanth,MALE,27,SC,DHRMSMJP,152,7,159,0.07
26,Karimnagar,GENERAL,18,Cheeti Venkat Ramana Rao,MALE,51,GENERAL,IND,142,0,142,0.06
26,Karimnagar,GENERAL,19,Aqeel Shahed Mohammed,MALE,56,GENERAL,IND,110,1,111,0.05
26,Karimnagar,GENERAL,20,Ellaiah Nagunoori,MALE,46,GENERAL,IND,106,2,108,0.05
26,Karimnagar,GENERAL,21,Bandi Srinivas,MALE,41,GENERAL,INJSP,97,1,98,0.04
26,Karimnagar,GENERAL,22,Shafi,MALE,39,GENERAL,IND,84,0,84,0.04
26,Karimnagar,GENERAL,23,Mohan Durgam,MALE,51,SC,BMUP,81,3,84,0.04
26,Karimnagar,GENERAL,24,Narmada Thotapally,FEMALE,31,SC,PPOI,78,1,79,0.03
26,Karimnagar,GENERAL,25,Durga Bai Bangaru,FEMALE,45,GENERAL,PS,79,0,79,0.03
26,Karimnagar,GENERAL,26,Pallella Devaraju,MALE,46,GENERAL,IND,69,1,70,0.03
26,Karimnagar,GENERAL,27,Moin Mechanik,MALE,41,GENERAL,IND,66,0,66,0.03
26,Karimnagar,GENERAL,28,Babban,MALE,38,GENERAL,IND,47,4,51,0.02
27,Choppadandi,SC,1,Medipally Sathyam,MALE,43,SC,INC,89757,638,90395,49.62
27,Choppadandi,SC,2,Ravi Shankar Sunke,MALE,53,SC,BRS,52847,109,52956,29.07
27,Choppadandi,SC,3,Bodiga Shobha Galanna,FEMALE,49,SC,BJP,26507,162,26669,14.64
27,Choppadandi,SC,4,Konkati Shekhar,MALE,41,SC,BSP,5097,56,5153,2.83
27,Choppadandi,SC,5,Gowru Ajay Kumar,MALE,35,SC,IND,1400,0,1400,0.77
27,Choppadandi,SC,6,Nota,,,,NOTA,1253,7,1260,0.69
27,Choppadandi,SC,7,Kallepelly Vijaya Raju,MALE,57,SC,IND,993,1,994,0.55
27,Choppadandi,SC,8,Jangam Sadhana,FEMALE,33,SC,DHRMSMJP,738,7,745,0.41
27,Choppadandi,SC,9,Dasari Vidyasagar,MALE,35,SC,IND,651,1,652,0.36
27,Choppadandi,SC,10,Akkenapalli Sathish,MALE,32,SC,IND,401,0,401,0.22
27,Choppadandi,SC,11,Bejjanki Prashanth Kumar,MALE,31,SC,PPID,375,0,375,0.21
27,Choppadandi,SC,12,Vijay Kumar Muthyala,MALE,47,SC,AIFB,357,1,358,0.2
27,Choppadandi,SC,13,Dumpala Narshim Babu,MALE,61,SC,JASWP,344,1,345,0.19
27,Choppadandi,SC,14,Lakkam Ajay,MALE,35,SC,VTRP,248,0,248,0.14
27,Choppadandi,SC,15,Bangari Madhava,MALE,37,SC,PPOI,237,0,237,0.13
28,Vemulawada,GENERAL,1,Aadi Srinivas,MALE,57,GENERAL,INC,70836,615,71451,41.03
28,Vemulawada,GENERAL,2,Chalimeda Lakshmi Narasimha Rao,MALE,61,GENERAL,BRS,56538,332,56870,32.66
28,Vemulawada,GENERAL,3,Chennamaneni Vikas,MALE,45,GENERAL,BJP,29533,177,29710,17.06
28,Vemulawada,GENERAL,4,Dr. Goli Mohan,MALE,49,GENERAL,BSP,4604,45,4649,2.67
28,Vemulawada,GENERAL,5,Md. Akhil Pasha,MALE,26,GENERAL,AODRP,2822,14,2836,1.63
28,Vemulawada,GENERAL,6,Jinka Srinivas,MALE,47,SC,IND,1916,12,1928,1.11
28,Vemulawada,GENERAL,7,Nota,,,,NOTA,1275,5,1280,0.74
28,Vemulawada,GENERAL,8,Gudishe Mohan,MALE,43,SC,IND,1256,10,1266,0.73
28,Vemulawada,GENERAL,9,Merupula Rakesh Reddy,MALE,32,GENERAL,IND,1198,2,1200,0.69
28,Vemulawada,GENERAL,10,Ravi Naini,MALE,44,GENERAL,YGATLSIP,595,16,611,0.35
28,Vemulawada,GENERAL,11,Katkoori Anose,MALE,31,SC,IND,494,9,503,0.29
28,Vemulawada,GENERAL,12,Angoori Ranjith,MALE,25,SC,IND,426,3,429,0.25
28,Vemulawada,GENERAL,13,Puppala Mohan,MALE,33,GENERAL,IND,417,2,419,0.24
28,Vemulawada,GENERAL,14,Gaddam Harish,MALE,29,GENERAL,DHRMSMJP,364,11,375,0.22
28,Vemulawada,GENERAL,15,Guggilla Ravi Goud,MALE,39,GENERAL,AIFB,245,2,247,0.14
28,Vemulawada,GENERAL,16,Ramesh Babu Ajmeera,MALE,33,ST,PRSHP,228,4,232,0.13
28,Vemulawada,GENERAL,17,Jakkani Bhupathi,MALE,80,GENERAL,PPOI,135,4,139,0.08
29,Sircilla,GENERAL,1,Kalvakuntla Taraka Rama Rao (k.t.r),MALE,47,GENERAL,BRS,88761,483,89244,47.28
29,Sircilla,GENERAL,2,K.k. Mahender Reddy,MALE,62,GENERAL,INC,58916,641,59557,31.56
29,Sircilla,GENERAL,3,Rani Rudrama Reddy,FEMALE,43,GENERAL,BJP,18184,144,18328,9.71
29,Sircilla,GENERAL,4,Pittala Bhoomesh,MALE,50,GENERAL,BSP,7523,62,7585,4.02
29,Sircilla,GENERAL,5,Lagishetty Srinivas,MALE,52,GENERAL,VTRP,2536,32,2568,1.36
29,Sircilla,GENERAL,6,J. Madhu,MALE,40,GENERAL,IND,1980,3,1983,1.05
29,Sircilla,GENERAL,7,Goute Ganesh,MALE,40,GENERAL,IND,1751,1,1752,0.93
29,Sircilla,GENERAL,8,Konda Ravi Kanth,MALE,37,GENERAL,AODRP,1502,24,1526,0.81
29,Sircilla,GENERAL,9,Pathipaka Suresh,MALE,33,GENERAL,AIFB,1161,5,1166,0.62
29,Sircilla,GENERAL,10,Nota,,,,NOTA,840,2,842,0.45
29,Sircilla,GENERAL,11,Koduri Bala Lingam,MALE,44,GENERAL,IND,765,1,766,0.41
29,Sircilla,GENERAL,12,Krishna Donikeni,MALE,41,GENERAL,IND,749,1,750,0.4
29,Sircilla,GENERAL,13,Nakka Hareesh,MALE,28,SC,IND,439,1,440,0.23
29,Sircilla,GENERAL,14,Ragula Ramulu,MALE,49,SC,ABDP,408,0,408,0.22
29,Sircilla,GENERAL,15,Reddymalla Srinivas,MALE,55,SC,RPPRINAT,369,6,375,0.2
29,Sircilla,GENERAL,16,Annaram Saikumar,MALE,27,GENERAL,IND,341,1,342,0.18
29,Sircilla,GENERAL,17,Kesugani Parameshwari,FEMALE,40,SC,DHRMSMJP,330,3,333,0.18
29,Sircilla,GENERAL,18,Thatipamula Srinivas,MALE,56,GENERAL,IND,181,2,183,0.1
29,Sircilla,GENERAL,19,Rikkamalle Manoj Kumar,MALE,37,GENERAL,IND,177,1,178,0.09
29,Sircilla,GENERAL,20,Busapuram Praveen,MALE,31,GENERAL,IND,156,1,157,0.08
29,Sircilla,GENERAL,21,D. Devaiah,MALE,73,GENERAL,PPOI,133,3,136,0.07
29,Sircilla,GENERAL,22,Dosala Chandram,MALE,39,SC,IPBP,120,1,121,0.06
30,Manakondur,SC,1,Dr. Kavvampally Satyanarayana,MALE,58,SC,INC,95904,869,96773,52.08
30,Manakondur,SC,2,Erupula Balakishan Rasamayi,MALE,58,SC,BRS,64161,247,64408,34.66
30,Manakondur,SC,3,Arepally Mohan,MALE,67,SC,BJP,14674,205,14879,8.01
30,Manakondur,SC,4,Nisani Ramachandram,MALE,40,SC,BSP,3292,53,3345,1.8
30,Manakondur,SC,5,Shanigarapu Yuvaraju,MALE,31,SC,IND,2213,3,2216,1.19
30,Manakondur,SC,6,Nota,,,,NOTA,1988,10,1998,1.08
30,Manakondur,SC,7,Boge Padma,FEMALE,39,SC,AIMEP,838,6,844,0.45
30,Manakondur,SC,8,Nishani Krishna,MALE,40,SC,BCYP,355,2,357,0.19
30,Manakondur,SC,9,Dubbasi Mahendar,MALE,33,SC,IPBP,340,3,343,0.18
30,Manakondur,SC,10,Thodeti Pavithra,FEMALE,30,SC,SP(I),334,8,342,0.18
30,Manakondur,SC,11,"Jakkanapally Ganesh, Advocate",MALE,35,SC,AIFB,314,10,324,0.17
31,Huzurabad,GENERAL,1,Kaushik Reddy Padi,MALE,38,GENERAL,BRS,80003,330,80333,38.38
31,Huzurabad,GENERAL,2,Eatala Rajendar,MALE,59,GENERAL,BJP,62845,615,63460,30.32
31,Huzurabad,GENERAL,3,Voditala Pranav,MALE,35,GENERAL,INC,52461,703,53164,25.4
31,Huzurabad,GENERAL,4,Palle Prashanth Goud,MALE,32,GENERAL,BSP,2123,27,2150,1.03
31,Huzurabad,GENERAL,5,Nota,,,,NOTA,1205,3,1208,0.58
31,Huzurabad,GENERAL,6,Moutam Sampath,MALE,33,GENERAL,AODRP,1153,0,1153,0.55
31,Huzurabad,GENERAL,7,Barige Gattaiah Yadav,MALE,48,GENERAL,IND,1095,1,1096,0.52
31,Huzurabad,GENERAL,8,Abbu Mahipal Reddy,MALE,34,GENERAL,IND,999,0,999,0.48
31,Huzurabad,GENERAL,9,Emmadi Sathish,MALE,37,SC,IND,923,1,924,0.44
31,Huzurabad,GENERAL,10,Challa Thirupathi Reddy,MALE,35,GENERAL,IND,762,0,762,0.36
31,Huzurabad,GENERAL,11,Bisadi Mukunda Rao,MALE,57,GENERAL,IND,682,0,682,0.33
31,Huzurabad,GENERAL,12,Chiluveri Rakesh,MALE,28,SC,DHRMSMJP,586,6,592,0.28
31,Huzurabad,GENERAL,13,Veeraswamy Goud Jakke,MALE,48,GENERAL,MCPI,573,0,573,0.27
31,Huzurabad,GENERAL,14,Anil Gouda,MALE,38,GENERAL,IND,504,0,504,0.24
31,Huzurabad,GENERAL,15,Gangarapu Thirupathi,MALE,56,SC,PPID,345,0,345,0.16
31,Huzurabad,GENERAL,16,Rameshbabu Shanigarapu,MALE,39,SC,BALP,305,0,305,0.15
